order_id,order_date,customer_id,segment,category,sub_category,city,state,region,sales,quantity,discount,profit
ORD00916,2024-02-24,CUST4173,Consumer,Technology,Accessories,Coimbatore,Tamil Nadu,South,13292.35,1,0.06,4100.83
ORD00229,2024-02-24,CUST1025,Corporate,Office Supplies,Binders,Surat,Gujarat,West,477.27,1,0.05,175.83
ORD00861,2024-02-24,CUST9948,Corporate,Technology,Phones,Coimbatore,Tamil Nadu,South,19909.51,2,0.03,6568.08
ORD00421,2024-02-24,CUST3017,Consumer,Office Supplies,Art,Mumbai,Maharashtra,West,558.8,1,0.03,213.15
ORD00488,2024-02-26,CUST8393,Consumer,Technology,Copiers,Bhubaneswar,Odisha,East,81224.26,6,0.07,24454.62
ORD00841,2024-02-26,CUST2849,Corporate,Office Supplies,Art,Bengaluru,Karnataka,South,677.37,1,0.03,258.38
ORD00632,2024-02-26,CUST1653,Consumer,Technology,Machines,Thiruvananthapuram,Kerala,South,9025.99,1,0.22,1504.33
ORD00230,2024-02-26,CUST2402,Home Office,Technology,Machines,Panaji,Goa,West,52105.78,4,0.12,13618.56
ORD00970,2024-02-28,CUST2449,Corporate,Office Supplies,Art,Gwalior,Madhya Pradesh,Central,491.76,1,0.26,93.03
ORD00746,2024-02-29,CUST9939,Home Office,Office Supplies,Art,Hyderabad,Telangana,South,528.18,1,0.09,179.93
ORD01187,2024-03-01,CUST4174,Consumer,Technology,Copiers,Gaya,Bihar,East,35053.07,3,0.1,9736.96
ORD00398,2024-03-02,CUST9898,Corporate,Furniture,Furnishings,Bengaluru,Karnataka,South,16040.02,2,0.06,4095.32
ORD00053,2024-03-03,CUST6442,Consumer,Furniture,Chairs,Panaji,Goa,West,78400.87,8,0.09,18092.51
ORD00966,2024-03-04,CUST7326,Corporate,Furniture,Tables,Coimbatore,Tamil Nadu,South,27490.82,4,0.15,4851.32
ORD00921,2024-03-06,CUST2804,Consumer,Technology,Machines,Coimbatore,Tamil Nadu,South,12459.46,1,0.13,3150.67
ORD00376,2024-03-07,CUST1725,Consumer,Technology,Phones,Siliguri,West Bengal,East,34648.09,3,0.07,10431.68
ORD00781,2024-03-10,CUST2939,Home Office,Technology,Accessories,Gwalior,Madhya Pradesh,Central,25436.09,2,0.12,6648.07
ORD00636,2024-03-10,CUST4768,Consumer,Office Supplies,Art,Siliguri,West Bengal,East,506.95,1,0.12,161.3
ORD00961,2024-03-10,CUST8847,Home Office,Technology,Copiers,Lucknow,Uttar Pradesh,Central,12133.84,1,0.06,3743.42
ORD00630,2024-03-10,CUST8989,Consumer,Technology,Accessories,Hyderabad,Telangana,South,47135.01,6,0.12,12319.38
ORD00365,2024-03-10,CUST8121,Consumer,Office Supplies,Storage,Chennai,Tamil Nadu,South,575.81,1,0.19,149.28
ORD01124,2024-03-10,CUST2727,Home Office,Office Supplies,Binders,New Delhi,Delhi,East,577.67,1,0.0,231.07
ORD00002,2024-03-11,CUST2535,Consumer,Technology,Phones,Bhubaneswar,Odisha,East,11405.8,1,0.02,3840.73
ORD00925,2024-03-11,CUST3084,Corporate,Technology,Accessories,Raipur,Chhattisgarh,Central,9790.06,1,0.19,1933.84
ORD00754,2024-03-12,CUST2974,Corporate,Furniture,Bookcases,Bhilai,Chhattisgarh,Central,8585.0,1,0.04,2325.1
ORD00596,2024-03-12,CUST3536,Corporate,Furniture,Chairs,Indore,Madhya Pradesh,Central,9702.05,1,0.02,2772.01
ORD00259,2024-03-13,CUST5496,Home Office,Office Supplies,Storage,Patna,Bihar,East,516.79,1,0.14,156.24
ORD00617,2024-03-13,CUST2198,Corporate,Furniture,Bookcases,Nagpur,Maharashtra,West,7132.46,1,0.02,2037.85
ORD00181,2024-03-14,CUST6736,Consumer,Technology,Accessories,Panaji,Goa,West,9296.92,1,0.16,2102.88
ORD00864,2024-03-16,CUST9834,Home Office,Furniture,Bookcases,Panaji,Goa,West,15592.37,2,0.07,3856.18
ORD00777,2024-03-16,CUST7262,Consumer,Furniture,Chairs,Raipur,Chhattisgarh,Central,54035.97,6,0.08,12921.65
ORD00537,2024-03-16,CUST3954,Corporate,Furniture,Tables,Kochi,Kerala,South,8131.48,1,0.06,2076.12
ORD00387,2024-03-17,CUST4228,Corporate,Technology,Phones,Siliguri,West Bengal,East,10371.94,1,0.11,2796.93
ORD00162,2024-03-17,CUST4868,Corporate,Office Supplies,Binders,Indore,Madhya Pradesh,Central,413.82,1,0.15,121.71
ORD01055,2024-03-17,CUST4010,Home Office,Technology,Machines,Bengaluru,Karnataka,South,34042.2,4,0.17,7382.65
ORD01166,2024-03-18,CUST5882,Consumer,Furniture,Tables,Nagpur,Maharashtra,West,6626.94,1,0.01,1941.22
ORD00994,2024-03-18,CUST4962,Home Office,Technology,Machines,Gwalior,Madhya Pradesh,Central,12866.42,1,0.21,2280.13
ORD00750,2024-03-18,CUST6827,Corporate,Technology,Machines,Mumbai,Maharashtra,West,9133.68,1,0.18,1893.57
ORD00332,2024-03-19,CUST1647,Home Office,Furniture,Chairs,Gaya,Bihar,East,15495.59,2,0.03,4313.2
ORD00502,2024-03-20,CUST7468,Consumer,Technology,Copiers,Margao,Goa,West,14636.35,1,0.02,4928.57
ORD00443,2024-03-20,CUST5625,Corporate,Furniture,Chairs,Bhubaneswar,Odisha,East,5373.36,1,0.38,-693.33
ORD00760,2024-03-21,CUST7476,Corporate,Technology,Accessories,Panaji,Goa,West,73577.96,7,0.1,20438.32
ORD00607,2024-03-21,CUST3916,Consumer,Technology,Machines,New Delhi,Delhi,East,36208.34,3,0.05,11434.22
ORD00360,2024-03-22,CUST8286,Corporate,Office Supplies,Storage,New Delhi,Delhi,East,2414.65,4,0.02,936.29
ORD00637,2024-03-22,CUST6934,Consumer,Furniture,Tables,Ahmedabad,Gujarat,West,8130.73,1,0.01,2381.73
ORD00855,2024-03-23,CUST7251,Corporate,Office Supplies,Art,Noida,Uttar Pradesh,Central,491.42,1,0.07,174.37
ORD00608,2024-03-24,CUST8391,Corporate,Office Supplies,Binders,Udaipur,Rajasthan,West,570.55,1,0.05,210.2
ORD00656,2024-03-25,CUST3262,Home Office,Office Supplies,Storage,Noida,Uttar Pradesh,Central,482.53,1,0.25,96.5
ORD00573,2024-03-25,CUST8474,Consumer,Furniture,Bookcases,Kanpur,Uttar Pradesh,Central,4019.39,1,0.31,-58.25
ORD01109,2024-03-25,CUST4975,Corporate,Technology,Copiers,Kochi,Kerala,South,10743.25,1,0.16,2430.02
ORD01189,2024-03-25,CUST9731,Consumer,Technology,Accessories,Gwalior,Madhya Pradesh,Central,36295.37,3,0.06,11197.5
ORD00509,2024-03-26,CUST7602,Corporate,Office Supplies,Art,Bengaluru,Karnataka,South,925.51,2,0.11,301.57
ORD01009,2024-03-27,CUST1865,Consumer,Office Supplies,Art,Ahmedabad,Gujarat,West,1315.91,2,0.09,448.28
ORD00216,2024-03-28,CUST1715,Corporate,Furniture,Chairs,Vadodara,Gujarat,West,38197.57,5,0.26,2064.73
ORD00266,2024-03-28,CUST6228,Consumer,Office Supplies,Paper,Kanpur,Uttar Pradesh,Central,622.59,1,0.05,229.38
ORD00372,2024-03-28,CUST4434,Corporate,Furniture,Chairs,Nagpur,Maharashtra,West,3958.24,1,0.2,494.78
ORD00052,2024-03-30,CUST3532,Home Office,Technology,Accessories,Gaya,Bihar,East,27114.22,3,0.19,5355.89
ORD00447,2024-03-30,CUST7164,Home Office,Technology,Machines,Patna,Bihar,East,9519.07,1,0.12,2487.94
ORD01075,2024-03-30,CUST5321,Corporate,Office Supplies,Storage,Bhilai,Chhattisgarh,Central,493.03,1,0.04,184.89
ORD00514,2024-03-31,CUST7126,Home Office,Furniture,Furnishings,Margao,Goa,West,9791.1,1,0.02,2797.46
ORD00071,2024-03-31,CUST8612,Consumer,Office Supplies,Binders,Pune,Maharashtra,West,590.12,1,0.04,221.29
ORD00152,2024-03-31,CUST7807,Home Office,Technology,Accessories,Gaya,Bihar,East,12917.87,1,0.04,4171.4
ORD00604,2024-04-01,CUST3742,Consumer,Office Supplies,Paper,Lucknow,Uttar Pradesh,Central,354.05,1,0.31,46.18
ORD00424,2024-04-01,CUST9108,Consumer,Furniture,Chairs,Hyderabad,Telangana,South,7246.18,1,0.05,1906.89
ORD00599,2024-04-02,CUST4624,Corporate,Furniture,Chairs,Kochi,Kerala,South,7425.46,1,0.08,1775.65
ORD00983,2024-04-02,CUST3671,Corporate,Technology,Machines,Bhilai,Chhattisgarh,Central,91820.63,9,0.01,31534.36
ORD00816,2024-04-03,CUST6460,Home Office,Office Supplies,Storage,Bhopal,Madhya Pradesh,Central,689.32,2,0.25,137.87
ORD00011,2024-04-03,CUST5422,Corporate,Technology,Accessories,Surat,Gujarat,West,12654.35,1,0.08,3713.78
ORD00251,2024-04-04,CUST2063,Home Office,Furniture,Furnishings,Gaya,Bihar,East,7796.76,1,0.05,2051.78
ORD00901,2024-04-04,CUST1701,Home Office,Furniture,Bookcases,Indore,Madhya Pradesh,Central,7981.26,1,0.02,2280.36
ORD00024,2024-04-04,CUST7537,Corporate,Technology,Copiers,Vadodara,Gujarat,West,24391.02,3,0.24,3530.28
ORD00588,2024-04-05,CUST4275,Consumer,Furniture,Furnishings,Nagpur,Maharashtra,West,5791.84,1,0.05,1524.17
ORD00566,2024-04-05,CUST2560,Home Office,Technology,Accessories,Kanpur,Uttar Pradesh,Central,22105.56,2,0.03,7292.55
ORD00119,2024-04-05,CUST8245,Home Office,Technology,Machines,Siliguri,West Bengal,East,12378.3,1,0.1,3438.41
ORD00910,2024-04-06,CUST2322,Corporate,Furniture,Bookcases,Chennai,Tamil Nadu,South,69895.07,8,0.05,18393.44
ORD00072,2024-04-06,CUST8777,Consumer,Technology,Machines,Thiruvananthapuram,Kerala,South,12885.61,1,0.06,3975.35
ORD00110,2024-04-06,CUST2330,Corporate,Office Supplies,Binders,Kolkata,West Bengal,East,1274.48,3,0.29,197.45
ORD00195,2024-04-08,CUST1341,Corporate,Technology,Copiers,Hyderabad,Telangana,South,10541.12,1,0.08,3093.59
ORD00674,2024-04-10,CUST4271,Home Office,Furniture,Tables,Surat,Gujarat,West,7811.04,1,0.1,1735.79
ORD01144,2024-04-10,CUST2342,Corporate,Office Supplies,Art,Siliguri,West Bengal,East,1220.73,2,0.06,441.54
ORD00008,2024-04-11,CUST4814,Consumer,Technology,Phones,Siliguri,West Bengal,East,8277.26,1,0.11,2232.07
ORD01101,2024-04-11,CUST4032,Consumer,Technology,Copiers,Raipur,Chhattisgarh,Central,8645.22,1,0.11,2331.29
ORD00771,2024-04-12,CUST2767,Corporate,Furniture,Furnishings,Kanpur,Uttar Pradesh,Central,5098.88,1,0.12,1042.95
ORD00457,2024-04-13,CUST5066,Consumer,Technology,Phones,Jaipur,Rajasthan,West,12920.61,1,0.01,4437.38
ORD00948,2024-04-13,CUST1371,Home Office,Technology,Accessories,Chennai,Tamil Nadu,South,9109.7,1,0.24,1318.51
ORD01013,2024-04-13,CUST6153,Corporate,Furniture,Bookcases,Mysuru,Karnataka,South,5221.89,1,0.2,652.74
ORD00252,2024-04-14,CUST3852,Home Office,Technology,Machines,Gwalior,Madhya Pradesh,Central,12140.39,1,0.05,3833.81
ORD00741,2024-04-14,CUST4784,Home Office,Office Supplies,Binders,Mumbai,Maharashtra,West,402.74,1,0.22,92.94
ORD00549,2024-04-15,CUST9966,Consumer,Furniture,Bookcases,Thiruvananthapuram,Kerala,South,16076.38,2,0.06,4104.6
ORD01026,2024-04-15,CUST5907,Consumer,Technology,Accessories,Bhilai,Chhattisgarh,Central,12086.09,1,0.11,3259.17
ORD00318,2024-04-15,CUST9802,Consumer,Office Supplies,Binders,Jaipur,Rajasthan,West,456.97,1,0.18,122.6
ORD00158,2024-04-16,CUST7689,Home Office,Technology,Accessories,Cuttack,Odisha,East,9605.09,1,0.33,286.72
ORD00088,2024-04-16,CUST7149,Home Office,Furniture,Tables,New Delhi,Delhi,East,7321.09,1,0.19,994.22
ORD00236,2024-04-17,CUST8756,Home Office,Furniture,Bookcases,Bhilai,Chhattisgarh,Central,31252.66,4,0.08,7473.46
ORD00205,2024-04-17,CUST4084,Home Office,Technology,Copiers,Mysuru,Karnataka,South,10753.87,1,0.11,2899.92
ORD00143,2024-04-17,CUST8555,Consumer,Furniture,Furnishings,Panaji,Goa,West,23141.19,3,0.07,5723.09
ORD00725,2024-04-18,CUST6824,Consumer,Office Supplies,Binders,Lucknow,Uttar Pradesh,Central,523.45,1,0.13,162.45
ORD00375,2024-04-18,CUST9796,Corporate,Technology,Copiers,Kochi,Kerala,South,76034.33,7,0.1,21120.65
ORD00703,2024-04-18,CUST8480,Home Office,Office Supplies,Storage,Chennai,Tamil Nadu,South,607.32,1,0.04,227.74
ORD00347,2024-04-18,CUST2294,Corporate,Furniture,Chairs,Bhilai,Chhattisgarh,Central,8762.6,1,0.13,1712.23
ORD00029,2024-04-19,CUST2545,Consumer,Furniture,Furnishings,Margao,Goa,West,12401.97,2,0.26,670.37
ORD00934,2024-04-19,CUST2486,Home Office,Furniture,Chairs,Raipur,Chhattisgarh,Central,17875.12,2,0.15,3154.43
ORD00395,2024-04-19,CUST9056,Corporate,Office Supplies,Paper,Margao,Goa,West,554.3,1,0.08,192.8
ORD00595,2024-04-20,CUST5329,Home Office,Furniture,Furnishings,Cuttack,Odisha,East,8722.37,1,0.09,2012.86
ORD00032,2024-04-20,CUST5563,Consumer,Furniture,Chairs,Coimbatore,Tamil Nadu,South,7504.17,1,0.06,1915.96
ORD01077,2024-04-20,CUST4766,Consumer,Furniture,Furnishings,Kolkata,West Bengal,East,11465.35,2,0.01,3358.54
ORD00954,2024-04-20,CUST9770,Home Office,Office Supplies,Storage,Chennai,Tamil Nadu,South,546.16,1,0.09,186.06
ORD00513,2024-04-20,CUST2462,Home Office,Technology,Copiers,Bhilai,Chhattisgarh,Central,37074.02,3,0.05,11707.59
ORD00988,2024-04-20,CUST4438,Consumer,Furniture,Chairs,Surat,Gujarat,West,8650.08,1,0.1,1922.24
ORD01161,2024-04-21,CUST8278,Home Office,Furniture,Bookcases,Bhopal,Madhya Pradesh,Central,8104.01,1,0.06,2069.11
ORD01200,2024-04-21,CUST5939,Consumer,Technology,Phones,Pune,Maharashtra,West,11822.52,1,0.05,3733.43
ORD00967,2024-04-21,CUST8300,Corporate,Office Supplies,Binders,Bhilai,Chhattisgarh,Central,453.59,1,0.08,157.77
ORD00276,2024-04-21,CUST6990,Home Office,Furniture,Bookcases,Warangal,Telangana,South,6850.2,1,0.06,1748.99
ORD00064,2024-04-21,CUST1006,Home Office,Technology,Copiers,Udaipur,Rajasthan,West,7110.08,1,0.15,1672.96
ORD00308,2024-04-21,CUST7121,Home Office,Furniture,Chairs,Coimbatore,Tamil Nadu,South,24937.16,3,0.01,7304.83
ORD00859,2024-04-22,CUST9346,Corporate,Furniture,Furnishings,Kochi,Kerala,South,18672.96,2,0.05,4913.94
ORD01125,2024-04-22,CUST5786,Home Office,Furniture,Bookcases,Jaipur,Rajasthan,West,7104.14,1,0.04,1924.03
ORD00641,2024-04-25,CUST9464,Consumer,Furniture,Chairs,Siliguri,West Bengal,East,16119.3,2,0.03,4486.82
ORD00265,2024-04-25,CUST6658,Home Office,Furniture,Tables,Udaipur,Rajasthan,West,7111.33,1,0.03,1979.45
ORD01106,2024-04-26,CUST3378,Home Office,Furniture,Chairs,Siliguri,West Bengal,East,21735.96,3,0.08,5197.73
ORD00458,2024-04-28,CUST1509,Consumer,Office Supplies,Art,Gaya,Bihar,East,614.87,1,0.1,204.96
ORD01140,2024-04-29,CUST1782,Consumer,Technology,Phones,Bhilai,Chhattisgarh,Central,11969.0,1,0.09,3419.72
ORD00719,2024-04-29,CUST4415,Home Office,Technology,Phones,Panaji,Goa,West,27005.41,3,0.13,6828.95
ORD00124,2024-04-29,CUST9494,Consumer,Technology,Phones,Kochi,Kerala,South,21364.59,2,0.19,4220.17
ORD00039,2024-04-29,CUST5033,Home Office,Furniture,Bookcases,Panaji,Goa,West,6517.3,1,0.13,1273.49
ORD00356,2024-05-02,CUST5478,Home Office,Furniture,Tables,Hyderabad,Telangana,South,20666.08,3,0.03,5752.42
ORD00609,2024-05-02,CUST2938,Corporate,Technology,Copiers,Hyderabad,Telangana,South,90526.48,7,0.12,23660.33
ORD00202,2024-05-03,CUST5961,Home Office,Furniture,Furnishings,Cuttack,Odisha,East,7665.02,1,0.1,1703.34
ORD01148,2024-05-03,CUST9408,Home Office,Technology,Accessories,Kochi,Kerala,South,10778.85,1,0.06,3325.39
ORD01167,2024-05-04,CUST5225,Corporate,Office Supplies,Binders,Indore,Madhya Pradesh,Central,1008.42,2,0.15,296.6
ORD00097,2024-05-04,CUST7658,Home Office,Technology,Phones,Mumbai,Maharashtra,West,11369.51,1,0.1,3158.2
ORD00301,2024-05-04,CUST6523,Consumer,Office Supplies,Paper,Hyderabad,Telangana,South,521.38,1,0.14,157.62
ORD01103,2024-05-05,CUST7637,Home Office,Furniture,Bookcases,Margao,Goa,West,6660.74,1,0.12,1362.42
ORD01008,2024-05-05,CUST5107,Consumer,Office Supplies,Storage,Panaji,Goa,West,446.93,1,0.12,142.2
ORD00018,2024-05-06,CUST6573,Home Office,Technology,Machines,New Delhi,Delhi,East,10731.5,1,0.05,3388.9
ORD00476,2024-05-06,CUST6582,Consumer,Office Supplies,Binders,Lucknow,Uttar Pradesh,Central,466.95,1,0.19,121.06
ORD00417,2024-05-07,CUST7276,Consumer,Furniture,Furnishings,Panaji,Goa,West,6775.12,1,0.16,1129.19
ORD00080,2024-05-07,CUST3704,Corporate,Furniture,Furnishings,Kanpur,Uttar Pradesh,Central,9447.24,1,0.06,2412.06
ORD01186,2024-05-07,CUST4212,Consumer,Office Supplies,Binders,Raipur,Chhattisgarh,Central,724.24,2,0.2,181.06
ORD01053,2024-05-08,CUST3627,Consumer,Office Supplies,Art,Noida,Uttar Pradesh,Central,469.55,1,0.13,145.73
ORD00490,2024-05-10,CUST2228,Home Office,Furniture,Tables,Panaji,Goa,West,22839.51,3,0.0,6851.85
ORD01133,2024-05-11,CUST9516,Home Office,Furniture,Furnishings,Kolkata,West Bengal,East,4933.46,1,0.21,562.04
ORD00393,2024-05-11,CUST5732,Corporate,Office Supplies,Paper,Chennai,Tamil Nadu,South,1303.67,2,0.01,513.57
ORD01180,2024-05-11,CUST3843,Consumer,Furniture,Chairs,Bhubaneswar,Odisha,East,5713.82,1,0.18,836.17
ORD00284,2024-05-11,CUST9221,Corporate,Office Supplies,Art,Panaji,Goa,West,666.09,1,0.07,236.35
ORD00161,2024-05-11,CUST7686,Home Office,Office Supplies,Paper,Mysuru,Karnataka,South,6566.83,11,0.06,2375.24
ORD01160,2024-05-12,CUST9713,Consumer,Technology,Phones,Panaji,Goa,West,10886.35,1,0.25,1451.52
ORD01120,2024-05-12,CUST9248,Consumer,Furniture,Tables,Raipur,Chhattisgarh,Central,16829.45,2,0.03,4684.48
ORD00091,2024-05-13,CUST8102,Consumer,Furniture,Tables,Cuttack,Odisha,East,6176.95,1,0.06,1577.09
ORD00410,2024-05-13,CUST2631,Consumer,Office Supplies,Paper,Hyderabad,Telangana,South,631.23,1,0.09,215.04
ORD00856,2024-05-14,CUST7301,Consumer,Office Supplies,Paper,Panaji,Goa,West,548.4,1,0.15,161.3
ORD00493,2024-05-14,CUST4891,Corporate,Furniture,Chairs,Warangal,Telangana,South,36503.52,5,0.05,9606.19
ORD01034,2024-05-14,CUST3420,Corporate,Technology,Copiers,Siliguri,West Bengal,East,10656.79,1,0.18,2209.33
ORD01010,2024-05-14,CUST6356,Home Office,Furniture,Furnishings,Siliguri,West Bengal,East,7129.73,1,0.05,1876.24
ORD01110,2024-05-15,CUST2682,Consumer,Furniture,Tables,Mysuru,Karnataka,South,5534.44,1,0.09,1277.18
ORD00416,2024-05-15,CUST6629,Home Office,Furniture,Chairs,Bengaluru,Karnataka,South,6431.78,1,0.07,1590.66
ORD00942,2024-05-15,CUST4437,Corporate,Furniture,Tables,Nagpur,Maharashtra,West,5067.83,1,0.22,519.78
ORD00563,2024-05-16,CUST1472,Corporate,Office Supplies,Art,Coimbatore,Tamil Nadu,South,1689.69,3,0.04,633.63
ORD00977,2024-05-16,CUST3668,Corporate,Office Supplies,Art,Patna,Bihar,East,545.25,1,0.09,185.75
ORD00113,2024-05-17,CUST4241,Home Office,Technology,Copiers,Siliguri,West Bengal,East,10251.69,1,0.07,3086.53
ORD00757,2024-05-17,CUST5747,Corporate,Furniture,Furnishings,Bengaluru,Karnataka,South,14282.3,2,0.15,2520.41
ORD00105,2024-05-17,CUST5658,Consumer,Technology,Machines,Panaji,Goa,West,10743.38,1,0.2,2014.38
ORD00847,2024-05-17,CUST2599,Home Office,Technology,Copiers,Cuttack,Odisha,East,10288.77,1,0.08,3019.53
ORD00775,2024-05-18,CUST5953,Corporate,Office Supplies,Paper,Gaya,Bihar,East,1192.8,2,0.05,439.45
ORD00245,2024-05-18,CUST1530,Home Office,Furniture,Chairs,Bhilai,Chhattisgarh,Central,28013.89,4,0.11,5980.49
ORD00520,2024-05-19,CUST3669,Consumer,Office Supplies,Binders,Indore,Madhya Pradesh,Central,460.18,1,0.09,156.76
ORD00037,2024-05-19,CUST1821,Consumer,Office Supplies,Paper,New Delhi,Delhi,East,540.82,1,0.07,191.9
ORD00450,2024-05-20,CUST3187,Home Office,Office Supplies,Storage,Bengaluru,Karnataka,South,529.69,1,0.1,176.56
ORD00312,2024-05-20,CUST8429,Consumer,Furniture,Chairs,Mysuru,Karnataka,South,16254.47,3,0.16,2709.08
ORD00141,2024-05-20,CUST7141,Corporate,Furniture,Bookcases,Indore,Madhya Pradesh,Central,7521.14,1,0.08,1798.53
ORD00716,2024-05-20,CUST1918,Consumer,Office Supplies,Art,Patna,Bihar,East,503.63,1,0.1,167.87
ORD01035,2024-05-20,CUST2055,Corporate,Furniture,Chairs,Bhilai,Chhattisgarh,Central,36846.75,4,0.06,9407.68
ORD01104,2024-05-21,CUST7471,Corporate,Technology,Copiers,Kanpur,Uttar Pradesh,Central,12951.97,1,0.11,3492.67
ORD00522,2024-05-22,CUST3837,Consumer,Technology,Copiers,New Delhi,Delhi,East,12034.68,1,0.06,3712.82
ORD00652,2024-05-22,CUST6175,Home Office,Technology,Phones,Bhubaneswar,Odisha,East,9731.48,1,0.12,2543.46
ORD00714,2024-05-22,CUST3468,Consumer,Office Supplies,Paper,Bengaluru,Karnataka,South,530.92,1,0.07,188.39
ORD00054,2024-05-23,CUST7267,Consumer,Office Supplies,Paper,Gwalior,Madhya Pradesh,Central,580.15,1,0.06,209.84
ORD00235,2024-05-24,CUST1717,Consumer,Furniture,Bookcases,Mysuru,Karnataka,South,7730.56,1,0.13,1510.57
ORD00165,2024-05-24,CUST4362,Consumer,Technology,Phones,Patna,Bihar,East,10332.3,1,0.17,2240.74
ORD00199,2024-05-25,CUST2684,Consumer,Technology,Accessories,Raipur,Chhattisgarh,Central,9603.63,1,0.23,1496.67
ORD00031,2024-05-25,CUST5073,Consumer,Technology,Phones,Cuttack,Odisha,East,45341.56,4,0.15,10668.6
ORD00189,2024-05-25,CUST2816,Corporate,Office Supplies,Storage,Pune,Maharashtra,West,1996.36,4,0.11,650.5
ORD00591,2024-05-25,CUST1769,Home Office,Technology,Accessories,Coimbatore,Tamil Nadu,South,11240.62,1,0.13,2842.45
ORD00494,2024-05-25,CUST6911,Consumer,Furniture,Bookcases,Kochi,Kerala,South,13111.42,2,0.08,3135.34
ORD00797,2024-05-25,CUST8362,Home Office,Office Supplies,Paper,New Delhi,Delhi,East,402.39,1,0.09,137.08
ORD00271,2024-05-26,CUST5609,Consumer,Office Supplies,Paper,Jaipur,Rajasthan,West,1909.04,3,0.09,650.33
ORD01088,2024-05-26,CUST4933,Consumer,Technology,Copiers,Cuttack,Odisha,East,11372.53,1,0.11,3066.75
ORD00316,2024-05-26,CUST7698,Corporate,Technology,Phones,Bhubaneswar,Odisha,East,10979.31,1,0.1,3049.81
ORD00677,2024-05-27,CUST6167,Home Office,Technology,Phones,Cuttack,Odisha,East,11562.97,1,0.04,3733.87
ORD00545,2024-05-27,CUST6885,Corporate,Office Supplies,Storage,Coimbatore,Tamil Nadu,South,1530.47,3,0.18,410.62
ORD00820,2024-05-27,CUST4412,Consumer,Technology,Machines,Kanpur,Uttar Pradesh,Central,7644.6,1,0.14,1866.7
ORD00352,2024-05-27,CUST6152,Consumer,Office Supplies,Binders,Patna,Bihar,East,538.06,1,0.3,76.87
ORD01023,2024-05-28,CUST9433,Home Office,Technology,Machines,Cuttack,Odisha,East,10375.07,1,0.02,3493.64
ORD00758,2024-05-30,CUST1807,Corporate,Office Supplies,Paper,Jaipur,Rajasthan,West,421.11,1,0.05,155.15
ORD00389,2024-05-30,CUST8501,Corporate,Technology,Copiers,Mysuru,Karnataka,South,59143.02,5,0.04,19098.27
ORD00267,2024-05-30,CUST3308,Consumer,Furniture,Furnishings,Gaya,Bihar,East,6168.19,1,0.31,-89.39
ORD01181,2024-05-30,CUST1507,Home Office,Office Supplies,Art,Bengaluru,Karnataka,South,861.69,2,0.12,274.18
ORD00872,2024-05-31,CUST2382,Corporate,Technology,Accessories,Chennai,Tamil Nadu,South,7137.2,1,0.29,603.14
ORD00485,2024-05-31,CUST2110,Home Office,Office Supplies,Binders,Bhopal,Madhya Pradesh,Central,2201.08,4,0.04,825.4
ORD00747,2024-06-01,CUST7505,Corporate,Furniture,Furnishings,Bhilai,Chhattisgarh,Central,13810.69,2,0.15,2437.18
ORD00594,2024-06-01,CUST9418,Consumer,Office Supplies,Art,Mumbai,Maharashtra,West,1641.56,3,0.11,534.89
ORD00279,2024-06-01,CUST5902,Home Office,Furniture,Tables,Indore,Madhya Pradesh,Central,6781.45,1,0.17,1062.16
ORD01158,2024-06-02,CUST1406,Consumer,Office Supplies,Binders,Hyderabad,Telangana,South,578.58,1,0.08,201.24
ORD00479,2024-06-02,CUST8157,Home Office,Office Supplies,Storage,Bhopal,Madhya Pradesh,Central,1784.97,4,0.06,645.63
ORD00664,2024-06-03,CUST7474,Home Office,Furniture,Bookcases,Bhilai,Chhattisgarh,Central,5443.17,1,0.14,1012.68
ORD00085,2024-06-04,CUST1333,Consumer,Technology,Phones,New Delhi,Delhi,East,108274.4,10,0.02,36459.75
ORD01045,2024-06-04,CUST5166,Corporate,Furniture,Chairs,Udaipur,Rajasthan,West,7628.26,1,0.08,1824.15
ORD00871,2024-06-05,CUST5280,Consumer,Technology,Accessories,Margao,Goa,West,37295.31,4,0.08,10945.36
ORD00383,2024-06-05,CUST3858,Home Office,Furniture,Tables,Kolkata,West Bengal,East,13429.93,2,0.27,551.92
ORD01024,2024-06-06,CUST7188,Corporate,Office Supplies,Storage,Bhubaneswar,Odisha,East,498.12,1,0.13,154.59
ORD00679,2024-06-07,CUST1533,Home Office,Technology,Accessories,Cuttack,Odisha,East,10286.3,1,0.13,2601.13
ORD01127,2024-06-07,CUST1107,Corporate,Office Supplies,Paper,Siliguri,West Bengal,East,1370.38,3,0.07,486.27
ORD00130,2024-06-08,CUST5526,Consumer,Office Supplies,Paper,Chennai,Tamil Nadu,South,609.71,1,0.14,184.33
ORD00729,2024-06-08,CUST6696,Home Office,Technology,Machines,Chennai,Tamil Nadu,South,11203.44,1,0.14,2735.73
ORD00311,2024-06-08,CUST8239,Home Office,Technology,Accessories,Surat,Gujarat,West,10867.21,1,0.15,2556.99
ORD00432,2024-06-08,CUST2900,Corporate,Technology,Accessories,Kolkata,West Bengal,East,9610.12,1,0.04,3103.27
ORD00840,2024-06-09,CUST6412,Home Office,Technology,Machines,Raipur,Chhattisgarh,Central,7841.79,1,0.15,1845.12
ORD00542,2024-06-09,CUST5076,Consumer,Furniture,Tables,Nagpur,Maharashtra,West,17533.14,2,0.02,5009.47
